AD_LEVEL,TA_ID,TAMBON_T,TAMBON_E,AM_ID,AMPHOE_T,AMPHOE_E,CH_ID,CHANGWAT_T,CHANGWAT_E,LAT,LONG
4,361102,_. ______,Sam Suan,3611,_. ________,Ban Thaen,36,_. _______,Chaiyaphum,16.419,102.270
4,630304,_. ______,Yan Ri,6303,_. ______,Sam Ngao,63,_. ___,Tak,17.188,99.022
4,650906,_. __________,Noen Maprang,6509,_. __________,Noen Maprang,65,_. ________,Phitsanulok,16.595,100.626
4,520303,_. _______,Lai Hin,5203,_. ______,Ko kha,52,_. _____,Lampang,18.186,99.255
4,520601,_. ______,Chae Hom,5206,_. ______,Chae Hom,52,_. _____,Lampang,18.700,99.616
4,800304,_. _____,Kamlon,8003,_. ______,Lan Saka,80,_. _____________,Nakhon Si Thammarat,8.442,99.757
4,302009,_. _______,Mittraphap,3020,_. ______,Si Khio,30,_. __________,Nakhon Ratchasima,14.797,101.685
4,160802,_. _______,Mahapho,1608,_. ________,Sa Bot,16,_. ______,Lop Buri,15.289,100.861
4,490205,_. ______,Na Udom,4902,_. ___________,Nikhom Kham Soi,49,_. ________,Mukdahan,16.274,104.615
4,770102,_. ________,Ko Lak,7701,_. ____________________,Mueang Prachuap Khiri Khan,77,_. _______________,Prachuap Khiri Khan,11.808,99.729
4,402005,_. ________,Huai Muang,4020,_. ________,Phu Phaman,40,_. _______,Khon Kaen,16.765,101.909
4,400802,_. ______,Ban Dong,4008,_. _________,Ubolratana,40,_. _______,Khon Kaen,16.801,102.645
4,350814,_. _______,Si Kaeo,3508,_. ________,Loeng Nok Tha,35,_. _____,Yasothon,16.194,104.332
4,340201,_. ____,Na Kham,3402,_. ____________,Si Mueang Mai,34,_. ___________,Ubon Ratchathani,15.507,105.327
4,480806,_. _______,Ban Kha,4808,_. _________,Si Songkhram,48,_. ______,Nakhon Phanom,17.666,104.121
4,711304,_. _________,Sa Long Ruea,7113,_. __________,Huai Krachao,71,_. _________,Kanchanaburi,14.357,99.764
4,770703,_. __________,Hin Lek Fai,7707,_. ______,Hua Hin,77,_. _______________,Prachuap Khiri Khan,12.592,99.862
4,540307,_. ________,Thung Laeng,5403,_. ___,Long,54,_. ____,Phrae,17.959,99.752
4,671107,_. ________,Khek Noi,6711,_. ______,Khao kho,67,_. _________,Phetchabun,16.832,101.015
4,520110,_. _________,Ban Sadet,5201,_. __________,Mueang Lampang,52,_. _____,Lampang,18.392,99.645
4,710912,_. _________,Don Ta Phet,7109,_. ______,Phanom Thuan,71,_. _________,Kanchanaburi,14.192,99.678
4,390503,_. ____,Na Di,3905,_. __________,Suwannakhuha,39,_. ___________,Nong Bua Lam Phu,17.473,102.269
4,420806,_. ______,Nam Thun,4208,_. ______,Tha Li,42,_. ___,Loei,17.592,101.288
4,180703,_. ________,Saphan Hin,1807,_. _________,Nong Mamong,18,_. ______,Chai Nat,15.197,99.827
4,210604,_. _________,Maenam Khu,2106,_. _______,Pluak Daeng,21,_. _____,Rayong,12.908,101.230
4,300208,_. ________,Ban Mai,3002,_. ______,Khon Buri,30,_. __________,Nakhon Ratchasima,14.449,102.207
4,670704,_. ______,Tha Daeng,6707,_. _______,Nong Phai,67,_. _________,Phetchabun,15.957,101.183
4,571205,_. _______,Tat Khwan,5712,_. __________,Phaya Mengrai,57,_. ________,Chiang Rai,19.991,100.184
4,910110,_. ____,Puyu,9101,_. _________,Mueang Satun,91,_. ____,Satun,6.517,100.124
4,481003,_. _______,Na Khamin,4810,_. _________,Phon Sawan,48,_. ______,Nakhon Phanom,17.523,104.513
4,411708,_. ________,Klang Yai,4117,_. _______,Ban Phue,41,_. ________,Udon Thani,17.785,102.375
4,270111,_. _______,Nong Bon,2701,_. ____________,Mueang Sa Kaeo,27,_. _______,Sa kaeo,13.850,102.087
4,510204,_. _________,Tha Khum Ngoen,5102,_. _____,Mae Tha,51,_. _____,Lamphun,18.363,98.962
4,302303,_. _______,Bueng Phalai,3023,_. ___________,Kaeng Sanam Nang,30,_. __________,Nakhon Ratchasima,15.661,102.236
4,380110,_. _______,,3801,_. ______,Bueng Kan,38,_. ______,Bueng Kan,18.359,103.592
4,570510,_. _______,Sai Khao,5705,_. ___,Phan,57,_. ________,Chiang Rai,19.663,99.733
4,360502,_. _________,Kut Chum Saeng,3605,_. __________,Nong Bua Daeng,36,_. _______,Chaiyaphum,16.012,101.834
4,420701,_. _______,Nong Bua,4207,_. ______,Phu Ruea,42,_. ___,Loei,17.454,101.371
4,220202,_. ___,Bo,2202,_. ____,Khlung,22,_. ________,Chanthaburi,12.412,102.279
4,270403,_. ________,Ta Lang Nai,2704,_. __________,Wang Nam Yen,27,_. _______,Sa kaeo,13.471,102.130
4,210605,_. ________,Map Yang Phon,2106,_. _______,Pluak Daeng,21,_. _____,Rayong,12.970,101.136
4,650612,_. _______,Dong Prakham,6506,_. _________,Phrom Phiram,65,_. ________,Phitsanulok,17.189,100.260
4,301417,_. __________,Thong Chai Nuea,3014,_. ________,Pak Thong Chai,30,_. __________,Nakhon Ratchasima,14.793,102.034
4,320304,_. ______,Phon Khrok,3203,_. ______,Tha Tum,32,_. ________,Surin,15.401,103.725
4,180702,_. __________,Wang Takhian,1807,_. _________,Nong Mamong,18,_. ______,Chai Nat,15.278,99.802
4,841802,_. _______,Chai Buri,8418,_. _______,Chai Buri,84,_. ____________,Surat Thani,8.434,99.071
4,620501,_. ________,Khlong Khlung,6205,_. ________,Khlong Khlung,62,_. _________,Kamphaeng Phet,16.176,99.698
4,560705,_. _________,Ban Lao,5607,_. _____,Mueang Phayao,56,_. _____,Phayao,19.399,99.859
4,820706,_. _________,Bang Riang,8207,_. ______,Thap Put,82,_. _____,Phang-nga,8.610,98.654
4,402615,_. ______________,,4026,_. _________,Wiang Kao,40,_. _______,Khon Kaen,16.625,102.206
4,370205,_. ______,Pa Ko,3702,_. _______,Chanuman,37,_. __________,Amnat Charoen,16.046,104.860
4,380304,_. ______,,3803,_. ________,So Phisai,38,_. ______,Bueng Kan,18.093,103.489
4,210110,_. ______,Kachet,2101,_. __________,Mueang Rayong,21,_. _____,Rayong,12.843,101.456
4,180802,_. _________,Kabok Tia,1808,_. _______,Noen Kham,18,_. ______,Chai Nat,15.036,99.816
4,560801,_. _____,Phu Sang,5608,_. _____,Mueang Phayao,56,_. _____,Phayao,19.671,100.378
4,210502,_. _________,Nong Lalok,2105,_. ________,Ban Khai,21,_. _____,Rayong,12.821,101.256
4,420802,_. _______,Nong Phue,4208,_. ______,Tha Li,42,_. ___,Loei,17.678,101.448
4,390502,_. _______,Ban Khok,3905,_. __________,Suwannakhuha,39,_. ___________,Nong Bua Lam Phu,17.528,102.199
4,560803,_. _________,Thung Kluai,5608,_. _____,Mueang Phayao,56,_. _____,Phayao,19.606,100.417
4,410304,_. _________,Kut Mak Fai,4103,_. _________,Nong Wua So,41,_. ________,Udon Thani,17.057,102.645
4,302601,_. ___________,Samnak Takhro,3026,_. _________,Thepharak,30,_. __________,Nakhon Ratchasima,15.297,101.564
4,200708,_. ______,Bo Win,2007,_. _______,Si Racha,20,_. ______,Chon Buri,13.052,101.093
4,920409,_. _____,Suso,9204,_. ________,Palian,92,_. ____,Trang,7.236,99.673
4,630115,_. ____________,Taluk Klang Thung,6301,_. ________,Mueang Tak,63,_. ___,Tak,16.861,99.249
4,360508,_. _______,Khu Mueang,3605,_. __________,Nong Bua Daeng,36,_. _______,Chaiyaphum,16.012,101.723
4,230107,_. _________,Wang Krachae,2301,_. _________,Mueang Trat,23,_. ____,Trat,12.272,102.479
4,550406,_. _______,Bua Yai,5504,_. ______,Na Noi,55,_. ____,Nan,18.350,100.570
4,961202,_. ______,Du Song Yo,9612,_. _____,Chanae,96,_. ________,Narathiwat,6.123,101.643
4,502103,_. _______,Mae Thalop,5021,_. _________,Chai Prakan,50,_. _________,Chiang Mai,19.730,99.247
4,200705,_. _______,Nong Kham,2007,_. _______,Si Racha,20,_. ______,Chon Buri,13.134,101.038
4,420406,_. _______,Chom Charoen,4204,_. _____,Pak Chom,42,_. ___,Loei,17.700,101.922
4,250808,_. _______,Hua Wa,2508,_. __________,Si Maha Phot,25,_. __________,Prachin Buri,13.908,101.461
4,470106,_. __________,Chiang Khruea,4701,_. ___________,Mueang Sakon Nakhon,47,_. ______,Sakon Nakhon,17.279,104.123
4,361304,_. _______,Huai Yang,3613,_. ______,Khon San,36,_. _______,Chaiyaphum,16.536,101.896
4,621002,_. ________,Wang Cha-On,6210,_. __________,Bueng Samakkhi,62,_. _________,Kamphaeng Phet,16.233,99.926
4,630701,_. _____,Phop Phra,6307,_. _____,Phop Phra,63,_. ___,Tak,16.402,98.697
4,161104,_. __________,Chon Sombun,1611,_. ________,Nong Muang,16,_. ______,Lop Buri,15.288,100.763
4,860111,_. _______,Wang Mai,8601,_. __________,Mueang Chumphon,86,_. _____,Chumphon,10.523,99.054
4,640309,_. _________,Ban Namphu,6403,_. _______,Khiri Mat,64,_. _______,Sukhothai,16.815,99.632
4,520105,_. ______,Phrabat,5201,_. __________,Mueang Lampang,52,_. _____,Lampang,18.255,99.518
4,471103,_. ______,Wa Yai,4711,_. __________,Akat Amnuai,47,_. ______,Sakon Nakhon,17.630,103.926
4,360113,_. _________,Tha Hin Ngom,3601,_. ____________,Mueang Chaiyaphum,36,_. _______,Chaiyaphum,16.021,101.993
4,300201,_. ___,Chae,3002,_. ______,Khon Buri,30,_. __________,Nakhon Ratchasima,14.569,102.278
4,221002,_. ____,Phluang,2210,_. __________,Khao Khitchakut,22,_. ________,Chanthaburi,12.822,102.106
4,630108,_. ______,Nam Ruem,6301,_. ________,Mueang Tak,63,_. ___,Tak,16.897,99.168
4,570206,_. _______,Don Sila,5702,_. ________,Wiang Chai,57,_. ________,Chiang Rai,19.805,100.005
4,410114,_. ________,Sam Phrao,4101,_. _____________,Mueang Udon Thani,41,_. ________,Udon Thani,17.456,102.886
4,441202,_. _______,Na Pho,4412,_. ______,Kut Rang,44,_. _________,Maha Sarakham,16.077,102.907
4,810303,_. ________,Ko Klang,8103,_. _________,Ko Lanta,81,_. ______,Krabi,7.751,99.063
4,451002,_. _____,Na Ngam,4510,_. _______,Selaphum,45,_. ________,Roi Et,15.911,103.940
4,640901,_. _______________,Ban Mai Chai Mongkhon,6409,_. ___________,Thung Saliam,64,_. _______,Sukhothai,17.251,99.652
4,920605,_. _____,Bang Di,9206,_. _______,Huai Yot,92,_. ____,Trang,7.841,99.494
4,630705,_. ___________,Ruam Thai Phatthana,6307,_. _____,Phop Phra,63,_. ___,Tak,16.440,98.786
4,390405,_. _____,Na Kok,3904,_. ___________,Si Bun Rueang,39,_. ___________,Nong Bua Lam Phu,16.904,102.201
4,460711,_. _______,Khlong Kham,4607,_. _______,Yang Talat,46,_. _________,Kalasin,16.456,103.338
4,160902,_. ______,Yang Rak,1609,_. ________,Khok Charoen,16,_. ______,Lop Buri,15.366,100.935
4,660804,_. ________,Thai Thung,6608,_. _______,Tap Khlo,66,_. ______,Phichit,16.086,100.618
4,320605,_. ____,Dan,3206,_. _______,Kap Choeng,32,_. ________,Surin,14.465,103.709
4,380602,_. _____________,,3806,_. _________,Bueng Khong Long,38,_. ______,Bueng Kan,17.941,104.075
4,950306,_. ____________,Khuean Bang Lang,9503,_. _________,Bannang Sata,95,_. ____,Yala,6.142,101.309
4,571007,_. __________,Chedi Luang,5710,_. _______,Mae Suai,57,_. ________,Chiang Rai,19.569,99.546
4,630106,_. ______,Mai Ngam,6301,_. ________,Mueang Tak,63,_. ___,Tak,16.972,99.186
4,930703,_. _____,Tapaen,9307,_. ________,Si Banphot,93,_. ______,Phatthalung,7.645,99.878
4,501701,_. _______,Doi Tao,5017,_. _______,Doi Tao,50,_. _________,Chiang Mai,17.897,98.731
4,471203,_. _______,Kham Sa-At,4712,_. ___________,Sawang Daen Din,47,_. ______,Sakon Nakhon,17.511,103.351
4,521103,_. _______,Mae Kua,5211,_. ______,Sop Prap,52,_. _____,Lampang,17.956,99.353
4,710105,_. __________,Kaeng Sian,7101,_. ______________,Mueang Kanchanaburi,71,_. _________,Kanchanaburi,14.103,99.501
4,310803,_. __________,Nong Mai Ngam,3108,_. ________,Ban Kruat,31,_. _________,Buri Ram,14.344,102.997
4,650807,_. ___________,Tha Muen Ram,6508,_. ______,Wang Thong,65,_. ________,Phitsanulok,16.691,100.514
4,411703,_. _______,Khuea Nam,4117,_. _______,Ban Phue,41,_. ________,Udon Thani,17.565,102.646
4,360601,_. _______,Ban Kok,3606,_. _______,Chatturat,36,_. _______,Chaiyaphum,15.467,101.902
4,530904,_. ______,Namphi,5309,_. _________,Thong Saen Khan,53,_. _________,Uttaradit,17.581,100.299
4,340305,_. _______,Huai Phai,3403,_. ________,Khong Chiam,34,_. ___________,Ubon Ratchathani,15.420,105.551
4,270606,_. ______,Pa Rai,2706,_. __________,Aranyaprathet,27,_. _______,Sa kaeo,13.745,102.585
4,230302,_. _______,Saen Tung,2303,_. _______,Khao Saming,23,_. ____,Trat,12.398,102.382
4,961201,_. _____,Chanae,9612,_. _____,Chanae,96,_. ________,Narathiwat,6.077,101.693
4,600802,_. ______,Phanom Rok,6008,_. _______,Tha Tako,60,_. _________,Nakhon Sawan,15.704,100.442
4,330405,_. _______,Sang Mek,3304,_. __________,Kantharalak,33,_. ________,Si Sa Ket,14.643,104.729
4,900404,_. ________,Khlong Sai,9004,_. _____,Na Thawi,90,_. _____,Songkhla,6.741,100.603
4,390105,_. _____,Hua Na,3901,_. ________________,Mueang Nong Bua Lam Phu,39,_. ___________,Nong Bua Lam Phu,17.032,102.390
4,490702,_. ______,Non Yang,4907,_. _______,Nong Sung,49,_. ________,Mukdahan,16.490,104.278
4,300604,_. _____,Si Suk,3006,_. ______,Chakkarat,30,_. __________,Nakhon Ratchasima,14.874,102.385
4,620516,_. ___________,Khlong Sombun,6205,_. ________,Khlong Khlung,62,_. _________,Kamphaeng Phet,16.250,99.543
4,470203,_. _______,Na Phiang,4702,_. _________,Kusuman,47,_. ______,Sakon Nakhon,17.367,104.216
4,900408,_. _______,Thap Chang,9004,_. _____,Na Thawi,90,_. _____,Songkhla,6.586,100.695
4,300707,_. _________,Tha Yiam,3007,_. ______,Chok Chai,30,_. __________,Nakhon Ratchasima,14.716,102.237
4,630201,_. ______,Tak Ok,6302,_. _______,Ban Tak,63,_. ___,Tak,17.066,99.107
4,670202,_. _____,Dong Khu,6702,_. _____,Chon Daen,67,_. _________,Phetchabun,16.131,100.677
4,191105,_. _______,Lam Somphung,1911,_. ________,Muak Lek,19,_. _______,Saraburi,15.007,101.381
4,341906,_. _______,Na Pho,3419,_. _____________,Phibun Mangsahan,34,_. ___________,Ubon Ratchathani,15.069,105.128
4,160403,_. _________,Sila Thip,1604,_. ________,Chai Badan,16,_. ______,Lop Buri,15.314,101.087
4,420505,_. ______,Phon Sung,4205,_. ________,Dan Sai,42,_. ___,Loei,17.277,101.282
4,920503,_. ______,Kalase,9205,_. _____,Sikao,92,_. ____,Trang,7.744,99.326
4,161003,_. ______,Nong Ri,1610,_. ______,Lam Sonthi,16,_. ______,Lop Buri,15.282,101.319
4,900505,_. _______,Tha Muang,9005,_. ____,Thepha,90,_. _____,Songkhla,6.742,101.001
4,930512,_. _______,Phanang Tung,9305,_. _______,Khuan Khanun,93,_. ______,Phatthalung,7.759,100.140
4,380104,_. ____,,3801,_. ______,Bueng Kan,38,_. ______,Bueng Kan,18.406,103.380
4,410302,_. _______,Nong O,4103,_. _________,Nong Wua So,41,_. ________,Udon Thani,17.187,102.541
4,860206,_. _______,Tha Kham,8602,_. ______,Tha Sae,86,_. _____,Chumphon,10.660,99.105
4,640607,_. ____________,Ko Ta Liang,6406,_. ________,Si Samrong,64,_. _______,Sukhothai,17.111,99.908
4,160309,_. ________,Wang Phloeng,1603,_. ________,Khok Samrong,16,_. ______,Lop Buri,15.062,100.841
4,501104,_. _______,Pa Nai,5011,_. _____,Phrao,50,_. _________,Chiang Mai,19.440,99.261
4,850304,_. ______,Ban Na,8503,_. _______,Papoe,85,_. _____,Ranong,9.553,98.740
4,540601,_. ________,Ban Nun,5406,_. ___,Song,54,_. ____,Phrae,18.437,100.234
4,302503,_. ______,Raroeng,3025,_. ___________,Wang Nam Khiao,30,_. __________,Nakhon Ratchasima,14.574,101.731
4,302902,_. _______,Ban Yang,3029,_. __________,Lamtaman Chai,30,_. __________,Nakhon Ratchasima,15.250,102.944
4,760404,_. _______,Khao Yai,7604,_. ____,Cha-am,76,_. ________,Phetchaburi,12.793,99.894
4,301509,_. ______,Krachon,3015,_. _____,Phimai,30,_. __________,Nakhon Ratchasima,15.443,102.670
4,841715,_. __________,Khao Hua Khwai,8417,_. ______,Phunphin,84,_. ____________,Surat Thani,9.039,99.267
4,380803,_. ________,,3808,_. ________,Bung Khla,38,_. ______,Bueng Kan,18.218,104.010
4,630607,_. _____,Mae Pa,6306,_. ______,Mae Sot,63,_. ___,Tak,16.757,98.586
4,711102,_. ______,Klon Do,7111,_. ______________,Dan Makham Tia,71,_. _________,Kanchanaburi,13.880,99.440
4,920115,_. ______,Nam Phut,9201,_. _________,Mueang Trang,92,_. ____,Trang,7.673,99.726
4,910602,_. _____,Na Thon,9106,_. ________,Thung  Wa,91,_. ____,Satun,7.032,99.743
4,901402,_. _______,Tha Chang,9014,_. _______,Bang Klam,90,_. _____,Songkhla,7.048,100.378
4,640106,_. _________,Ban Kluai,6401,_. ____________,Mueang Sukhothai,64,_. _______,Sukhothai,17.029,99.776
4,471701,_. _______,Ban Phon,4717,_. _________,Phon Na Kaeo,47,_. ______,Sakon Nakhon,17.219,104.375
4,411106,_. __________,Ban Chan,4111,_. _______,Ban Dung,41,_. ________,Udon Thani,17.796,103.296
4,820803,_. ______,Bang Thong,8208,_. __________,Thai Mueang,82,_. _____,Phang-nga,8.418,98.354
4,270201,_. _______,Khlong Hat,2702,_. _______,Khlong Hat,27,_. _______,Sa kaeo,13.429,102.329
4,411001,_. _____________,Nong Kung Thap Ma,4110,_. _________,Wang Sam Mo,41,_. ________,Udon Thani,17.019,103.472
4,250112,_. _______,Noen Hom,2501,_. _______________,Mueang Prachin Buri,25,_. __________,Prachin Buri,14.181,101.378
4,390113,_. ______,Na Kham Hai,3901,_. ________________,Mueang Nong Bua Lam Phu,39,_. ___________,Nong Bua Lam Phu,17.280,102.304
4,320202,_. _________,Na Nong Phai,3202,_. _________,Chumphon Buri,32,_. ________,Surin,15.376,103.487
4,370501,_. __________,Senangkha Nikhom,3705,_. __________,Senangkhanikhom,37,_. __________,Amnat Charoen,16.056,104.685
4,200303,_. ____________,Nong Suea Chang,2003,_. ________,Nong Yai,20,_. ______,Chon Buri,13.117,101.283
4,490506,_. _______,Ban Kho,4905,_. ______,Khamcha-i,49,_. ________,Mukdahan,16.701,104.352
4,320508,_. ______,Khok Yang,3205,_. ______,Prasat,32,_. ________,Surin,14.673,103.529
4,431403,_. _______,Ban Fang,4314,_. ______,Sakhrai,43,_. _______,Nong Khai,17.651,102.665
4,502205,_. ______,Don Pao,5022,_. ______,Mae Wang,50,_. _________,Chiang Mai,18.679,98.783
4,270309,_. ______,Khot Lan,2703,_. _______,Ta Phraya,27,_. _______,Sa kaeo,13.968,102.650
4,960706,_. ________,Si Banphot,9607,_. _______,Si Sakhon,96,_. ________,Narathiwat,6.152,101.574
4,330401,_. _______,Bueng Malu,3304,_. __________,Kantharalak,33,_. ________,Si Sa Ket,14.535,104.714
4,630608,_. ______,Mahawan,6306,_. ______,Mae Sot,63,_. ___,Tak,16.565,98.676
4,620902,_. ______,Hin Dat,6209,_. __________,Pang Sila Thong,62,_. _________,Kamphaeng Phet,16.052,99.426
4,490103,_. _______,Ban Khok,4901,_. _____________,Mueang Mukdahan,49,_. ________,Mukdahan,16.640,104.565
4,520302,_. ______,Na Kaeo,5203,_. ______,Ko kha,52,_. _____,Lampang,18.031,99.301
4,470808,_. ________,Si Wichai,4708,_. _________,Wanon Niwat,47,_. ______,Sakon Nakhon,17.536,103.680
4,500606,_. ______,Sop Poeng,5006,_. ______,Mae Taeng,50,_. _________,Chiang Mai,19.104,98.810
4,901005,_. _______,Thung Mo,9010,_. _____,Sadao,90,_. _____,Songkhla,6.745,100.378
4,960804,_. ______,Lo Chut,9608,_. ____,Waeng,96,_. ________,Narathiwat,5.831,101.834
4,481101,_. ____,Na Thom,4811,_. ____,Na Thom,48,_. ______,Nakhon Phanom,17.845,104.037
4,471802,_. _______,Luplao,4718,_. _____,Phu Phan,47,_. ______,Sakon Nakhon,16.881,104.022
4,501510,_. ______,Ban Pong,5015,_. _____,Hang Dong,50,_. _________,Chiang Mai,18.769,98.868
4,570302,_. ____,Sathan,5703,_. ________,Chiang Khong,57,_. ________,Chiang Rai,20.202,100.364
4,570706,_. _____________,Tha Khao Plueak,5707,_. ______,Mae Chan,57,_. ________,Chiang Rai,20.163,100.018
4,720703,_. ________,Bang Ta Then,7207,_. __________,Song Phi Nong,72,_. __________,Suphan Buri,14.199,100.174
4,302204,_. __________,Nong Hua Raet,3022,_. __________,Nong Bunmak,30,_. __________,Nakhon Ratchasima,14.715,102.332
4,550407,_. _____,Namtok,5504,_. ______,Na Noi,55,_. ____,Nan,18.394,100.629
4,670504,_. ______,Khok Prong,6705,_. ___________,Wichian Buri,67,_. _________,Phetchabun,15.814,101.227
4,580605,_. ______,Pa Pong,5806,_. _____,Sop Moei,58,_. __________,Mae Hong Son,18.113,98.166
4,670203,_. _______,Tha Kham,6702,_. _____,Chon Daen,67,_. _________,Phetchabun,16.204,100.792
4,600908,_. ______,Phaisali,6009,_. ______,Phaisali,60,_. _________,Nakhon Sawan,15.637,100.700
4,670115,_. ________,Huai Sakae,6701,_. ______________,Mueang Phetchabun,67,_. _________,Phetchabun,16.191,101.067
4,650301,_. ______,Pa Daeng,6503,_. __________,Chat Trakan,65,_. ________,Phitsanulok,17.285,100.561
4,470202,_. _______,Na Pho,4702,_. _________,Kusuman,47,_. ______,Sakon Nakhon,17.352,104.287
4,320704,_. ______,Don Raet,3207,_. ________,Rattanaburi,32,_. ________,Surin,15.369,104.014
4,360805,_. _________,Sok Pla Duk,3608,_. ____________,Nong Bua Rawe,36,_. _______,Chaiyaphum,15.718,101.695
4,650306,_. _______,Tha Sakae,6503,_. __________,Chat Trakan,65,_. ________,Phitsanulok,17.241,100.711
4,570104,_. _____,Nang Lae,5701,_. _____________,Mueang Chiang Rai,57,_. ________,Chiang Rai,20.048,99.876
4,720306,_. ____________,Nikhom Krasiao,7203,_. ________,Dan Chang,72,_. __________,Suphan Buri,14.844,99.548
4,480105,_. ______,Kurukhu,4801,_. ___________,Mueang Nakhon Phanom,48,_. ______,Nakhon Phanom,17.338,104.545
4,920407,_. ______,Ban Na,9204,_. ________,Palian,92,_. ____,Trang,7.302,99.699
4,360402,_. _______,Ban Han,3604,_. ____________,Kaset Sombun,36,_. _______,Chaiyaphum,16.307,102.027
4,210701,_. _______,Nam Pen,2107,_. ________,Khao Chamao,21,_. _____,Rayong,12.901,101.749
4,621102,_. ________,Phet Chomphu,6211,_. __________,Kosamphi Nakhon,62,_. _________,Kamphaeng Phet,16.580,99.361
4,210703,_. _____,Cham Noi,2107,_. ________,Khao Chamao,21,_. _____,Rayong,12.933,101.641
4,841712,_. _____,Maluan,8417,_. ______,Phunphin,84,_. ____________,Surat Thani,9.166,99.106
4,900801,_. ________,Koyai,9008,_. ___________,Krasae Sin,90,_. _____,Songkhla,7.540,100.323
